id,time,latitude,longitude,depth,place,place_exact,exact_place_ar,exact_place_fr
1101,2007-05-11T20:36:12.840Z,36.153,2.7230000000000003,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1102,2007-05-13T05:10:47.290Z,36.222,2.5780000000000003,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1103,2007-05-15T03:40:41.830Z,36.382,1.712,17.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1104,2007-05-16T06:32:20.900Z,36.162,2.877,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1105,2007-05-20T09:22:50.390Z,35.461,5.771,0.0,northern Algeria,Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1106,2007-05-27T10:45:22.480Z,36.155,2.597,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1107,2007-06-03T13:04:50.290Z,36.587,4.767,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1108,2007-06-05T21:45:02.370Z,36.317,4.043,0.0,northern Algeria,Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1109,2007-06-09T13:45:08.510Z,35.79400000000001,4.238,0.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1110,2007-06-09T15:32:25.690Z,35.684,0.342,0.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1111,2007-06-11T15:56:14.730Z,36.603,3.91,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1112,2007-06-22T22:16:17.210Z,35.704,-0.8690000000000001,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1113,2007-06-27T01:22:10.410Z,36.564,5.393,29.1,northern Algeria,algeria,,algeria
1114,2007-07-07T23:19:56.010Z,35.492,-1.265,0.0,northern Algeria,algeria,,algeria
1115,2007-07-09T15:58:22.260Z,34.091,7.0429999999999975,10.0,northern Algeria,El Oued ⵍⵡⴰⴷ الوادي, الوادي,El Oued 
1116,2007-07-17T02:31:05.230Z,36.55,1.461,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1117,2007-07-18T00:59:59.290Z,35.398,-0.108,11.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
1118,2007-07-28T01:50:44.310Z,36.306,1.646,0.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1119,2007-08-02T03:28:15.690Z,34.912,5.657,6.3,northern Algeria,Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
1120,2007-08-02T13:24:13.300Z,35.23,6.908,10.0,northern Algeria,Khenchela ⵅⴻⵏⵛⵍⴰ خنشلة, خنشلة,Khenchela 
1121,2007-08-06T11:30:27.370Z,36.316,1.393,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1122,2007-08-08T21:26:27.710Z,35.922,0.063,10.0,northern Algeria,Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1123,2007-08-21T14:58:41.560Z,36.073,2.685,10.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1124,2007-08-21T22:21:05.130Z,36.26300000000001,2.6060000000000003,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1125,2007-08-22T18:08:34.910Z,36.034,2.623,12.3,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1126,2007-08-22T19:36:33.270Z,36.602,2.44,0.0,northern Algeria,algeria,,algeria
1127,2007-08-22T22:59:06.990Z,36.116,2.654,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1128,2007-08-26T06:23:32.960Z,36.284,2.593,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1129,2007-08-27T04:09:02.780Z,35.87699999999999,2.81,10.0,northern Algeria,algeria,,algeria
1130,2007-08-28T00:03:32.320Z,36.044,2.707,0.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1131,2007-09-04T14:41:31.200Z,36.065,2.696,7.8,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1132,2007-09-08T23:16:48.740Z,36.695,1.399,25.8,northern Algeria,algeria,,algeria
1133,2007-09-10T17:44:15.030Z,36.188,1.347,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1134,2007-09-15T09:34:14.200Z,36.529,5.4060000000000015,15.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1135,2007-09-28T07:38:48.350Z,36.473,1.568,10.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1136,2007-09-30T02:00:20.940Z,36.655,4.577,0.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1137,2007-10-13T04:35:32.380Z,35.721,2.146,10.0,northern Algeria,Tissemsilt ⵜⵉⵙⴻⵎⵙⵉⵍⵜ تسمسيلت, تسمسيلت,Tissemsilt 
1138,2007-10-15T23:06:51.580Z,35.875,-0.77,0.0,northern Algeria,algeria,,algeria
1139,2007-10-25T05:18:22.420Z,36.782,5.555,0.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1140,2007-10-30T00:22:20.600Z,36.054,2.196,20.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1141,2007-11-05T20:48:25.410Z,35.25,6.437,0.0,northern Algeria,Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1142,2007-11-09T19:59:56.370Z,36.211,1.665,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1143,2007-11-09T21:02:13.480Z,36.349,1.653,0.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1144,2007-11-18T11:59:12.610Z,36.176,1.268,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1145,2007-11-21T18:00:26.780Z,35.628,-1.4780000000000002,0.0,northern Algeria,algeria,,algeria
1146,2007-11-25T17:51:01.140Z,36.721,5.481,10.0,northern Algeria,algeria,,algeria
1147,2007-12-05T02:34:24.980Z,36.711,6.3039999999999985,0.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1148,2007-12-06T18:57:04.100Z,36.439,1.529,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1149,2007-12-15T18:05:40.430Z,35.622,-0.502,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1150,2007-12-22T10:15:19.580Z,36.37300000000001,1.804,16.3,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1151,2007-12-28T05:25:02.180Z,35.719,2.0580000000000003,10.0,northern Algeria,Tissemsilt ⵜⵉⵙⴻⵎⵙⵉⵍⵜ تسمسيلت, تسمسيلت,Tissemsilt 
1152,2007-12-30T04:10:55.850Z,35.414,-0.111,0.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
1153,2008-01-04T20:39:53.570Z,36.706,3.178,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1154,2008-01-09T05:33:03.780Z,35.575,1.39,10.0,northern Algeria,Tiaret ⵜⵢⴰⵔⴻⵜ تيارت, تيارت,Tiaret 
1155,2008-01-09T22:24:03.860Z,35.616,-0.57,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1156,2008-01-09T23:55:00.370Z,35.576,-0.524,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1157,2008-01-09T23:56:40.580Z,35.341,-0.341,27.9,northern Algeria,Sidi Bel Abbès ⵙⵉⴷⵉ ⴱⴻⵍ ⵄⴻⴱⴱⴰⵙ سيدي بلعباس, سيدي بلعباس,Sidi Bel Abbès 
1158,2008-01-10T02:49:45.190Z,35.711,-0.595,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1159,2008-01-11T23:19:58.840Z,35.927,4.258,10.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1160,2008-01-15T11:49:31.400Z,36.692,5.287000000000001,0.0,northern Algeria,algeria,,algeria
1161,2008-01-19T21:03:29.690Z,35.691,1.3259999999999998,10.0,northern Algeria,Tissemsilt ⵜⵉⵙⴻⵎⵙⵉⵍⵜ تسمسيلت, تسمسيلت,Tissemsilt 
1162,2008-01-22T01:23:23.290Z,35.833,2.307,0.0,northern Algeria,Tissemsilt ⵜⵉⵙⴻⵎⵙⵉⵍⵜ تسمسيلت, تسمسيلت,Tissemsilt 
1163,2008-02-01T07:33:40.510Z,36.825,3.4730000000000003,10.0,northern Algeria,algeria,,algeria
1164,2008-02-02T19:49:17.580Z,36.893,3.66,10.0,northern Algeria,algeria,,algeria
1165,2008-02-04T13:01:24.540Z,36.772,1.024,0.0,northern Algeria,algeria,,algeria
1166,2008-02-08T20:50:14.920Z,35.969,2.217,0.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1167,2008-02-13T09:55:52.290Z,36.257,1.5830000000000002,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1168,2008-02-16T20:12:56.510Z,36.863,2.274,0.0,northern Algeria,algeria,,algeria
1169,2008-02-16T21:33:54.740Z,36.639,2.289,10.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1170,2008-02-18T12:35:15.310Z,35.889,-1.954,0.0,northern Algeria,algeria,,algeria
1171,2008-02-20T08:26:40.920Z,35.52,0.575,0.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1172,2008-03-03T09:15:03.340Z,36.551,1.579,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1173,2008-03-04T10:27:02.000Z,35.819,0.312,2.0,northern Algeria,Mostaganem ⵎⵓⵙⵜⵖⴰⵏⴻⵎ مستغانم, مستغانم,Mostaganem 
1174,2008-03-13T02:47:51.170Z,36.333,5.141,0.0,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
1175,2008-03-17T05:41:44.470Z,36.91,3.488,9.8,northern Algeria,algeria,,algeria
1176,2008-03-17T18:28:02.560Z,36.591,1.664,0.0,northern Algeria,algeria,,algeria
1177,2008-03-20T03:34:20.500Z,36.468,3.17,0.0,northern Algeria,Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1178,2008-03-30T13:39:32.720Z,36.946,2.352,0.0,northern Algeria,algeria,,algeria
1179,2008-04-10T20:54:22.620Z,36.522,1.702,0.0,northern Algeria,Tipaza ⵜⵉⵒⴰⵣⴰ تيبازة, تيبازة,Tipaza 
1180,2008-04-20T12:34:59.860Z,35.797,0.57,0.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1181,2008-04-27T01:44:05.640Z,35.904,-0.071,0.0,northern Algeria,algeria,,algeria
1182,2008-05-06T06:35:21.340Z,36.5,0.956,28.6,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1183,2008-05-06T23:07:33.890Z,36.392,1.023,31.6,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1184,2008-05-13T01:37:15.500Z,35.51300000000001,4.692,0.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1185,2008-05-14T18:52:19.150Z,34.828,3.419,0.0,northern Algeria,Djelfa ⴵⴻⵍⴼⴰ الجلفة, الجلفة,Djelfa 
1186,2008-05-17T17:15:55.160Z,36.565,7.141,10.0,northern Algeria,Guelma ⴳⴰⵍⵎⴰ قالمة, قالمة,Guelma 
1187,2008-05-18T18:01:31.220Z,35.969,-0.976,0.0,northern Algeria,algeria,,algeria
1188,2008-05-20T00:05:24.440Z,35.749,4.782,0.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1189,2008-05-22T21:26:34.130Z,36.669,4.824,0.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1190,2008-05-24T02:03:26.230Z,35.436,-0.887,0.0,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
1191,2008-06-01T02:38:42.010Z,36.777,4.569,0.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1192,2008-06-02T17:36:12.270Z,36.452,6.535,0.7,northern Algeria,Constantine ⵇⵙⴻⵏⵟⵉⵏⴰ قسنطينة, قسنطينة,Constantine 
1193,2008-06-02T20:02:40.840Z,36.31800000000001,7.302,10.0,northern Algeria,Guelma ⴳⴰⵍⵎⴰ قالمة, قالمة,Guelma 
1194,2008-06-06T03:41:55.800Z,35.707,4.573,0.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1195,2008-06-06T20:02:56.890Z,35.883,-0.6579999999999999,4.0,northern Algeria,algeria,,algeria
1196,2008-06-06T20:25:24.560Z,35.87,-0.607,0.0,northern Algeria,algeria,,algeria
1197,2008-06-06T21:04:46.050Z,35.871,-0.531,0.0,northern Algeria,algeria,,algeria
1198,2008-06-06T21:10:38.950Z,35.775,-0.5920000000000001,0.0,northern Algeria,algeria,,algeria
1199,2008-06-06T22:11:57.190Z,35.944,-0.789,0.0,northern Algeria,algeria,,algeria
1200,2008-06-06T22:26:23.120Z,35.875,-0.602,0.0,northern Algeria,algeria,,algeria
1201,2008-06-06T22:48:23.240Z,35.827,-0.63,0.0,northern Algeria,algeria,,algeria
1202,2008-06-06T23:33:36.820Z,35.903,-0.547,0.0,northern Algeria,algeria,,algeria
1203,2008-06-07T00:36:13.980Z,35.896,-0.7190000000000001,0.0,northern Algeria,algeria,,algeria
1204,2008-06-07T01:09:29.030Z,35.802,-0.499,20.8,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1205,2008-06-07T01:39:17.030Z,35.817,-0.57,0.0,northern Algeria,algeria,,algeria
1206,2008-06-07T02:18:12.620Z,35.78800000000001,-0.5429999999999999,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1207,2008-06-07T02:55:40.960Z,35.87699999999999,-0.649,0.0,northern Algeria,algeria,,algeria
1208,2008-06-07T03:15:03.000Z,35.955,-0.5710000000000001,0.0,northern Algeria,algeria,,algeria
1209,2008-06-07T03:46:11.230Z,35.976,-0.638,0.0,northern Algeria,algeria,,algeria
1210,2008-06-07T04:13:47.630Z,35.778,-0.615,19.4,northern Algeria,algeria,,algeria
1211,2008-06-07T04:24:41.830Z,35.91,-0.605,19.3,northern Algeria,algeria,,algeria
1212,2008-06-07T07:24:33.270Z,35.872,-0.486,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1213,2008-06-07T13:14:51.420Z,35.947,-0.6679999999999999,0.0,northern Algeria,algeria,,algeria
1214,2008-06-08T16:35:50.180Z,35.939,-0.644,16.8,northern Algeria,algeria,,algeria
1215,2008-06-10T12:13:42.000Z,35.935,-0.5539999999999999,0.0,northern Algeria,algeria,,algeria
1216,2008-06-12T09:37:02.110Z,35.86199999999999,-0.595,10.0,northern Algeria,algeria,,algeria
1217,2008-06-13T03:15:17.280Z,35.779,-0.494,35.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1218,2008-06-13T04:17:18.330Z,35.692,-0.535,31.9,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1219,2008-06-14T21:38:49.290Z,35.705,-0.495,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1220,2008-06-15T01:19:41.320Z,36.901,3.36,0.0,northern Algeria,algeria,,algeria
1221,2008-06-15T10:12:35.470Z,35.821,-0.6679999999999999,29.4,northern Algeria,algeria,,algeria
1222,2008-06-18T13:23:59.060Z,36.217,1.051,6.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1223,2008-06-18T13:34:33.240Z,36.398,0.981,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1224,2008-06-18T13:39:00.410Z,36.214,1.221,20.1,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1225,2008-06-18T13:41:49.410Z,36.324,1.136,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1226,2008-06-18T13:45:44.800Z,36.264,1.094,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1227,2008-06-18T16:17:48.430Z,36.301,1.18,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1228,2008-06-19T21:39:58.930Z,35.796,-0.5670000000000001,26.3,northern Algeria,algeria,,algeria
1229,2008-06-19T22:06:06.580Z,36.968,5.022,0.0,northern Algeria,algeria,,algeria
1230,2008-06-20T01:34:12.620Z,35.822,-0.524,33.8,northern Algeria,algeria,,algeria
1231,2008-06-25T03:46:09.680Z,36.668,5.9689999999999985,0.0,northern Algeria,Jijel ⵉⵖⵉⵍ ⴳⵉⵍⵉ جيجل, جيجل,Jijel 
1232,2008-06-28T05:15:49.710Z,35.274,-1.452,11.5,northern Algeria,Aïn Témouchent ⵄⵉⵏ ⵜⵉⵎⵓⵛⴻⵏⵜ عين تموشنت, عين تموشنت,Aïn Témouchent 
1233,2008-07-05T03:18:04.540Z,36.611,4.704,0.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1234,2008-07-07T00:08:16.200Z,35.779,6.03,2.0,northern Algeria,Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة, باتنة,Batna 
1235,2008-07-16T00:03:25.200Z,36.3,1.4,30.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1236,2008-07-17T17:32:00.450Z,36.649,1.4069999999999998,0.0,northern Algeria,algeria,,algeria
1237,2008-07-19T20:02:53.640Z,35.064,-1.944,0.0,northern Algeria,Tlemcen ⵜⵍⴻⵎⵙⴻⵏ تلمسان, تلمسان,Tlemcen 
1238,2008-07-23T09:23:29.760Z,36.858,3.869,10.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
1239,2008-07-24T17:19:52.130Z,35.641,-0.976,22.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1240,2008-07-25T01:39:01.340Z,36.88800000000001,5.323,0.0,northern Algeria,algeria,,algeria
1241,2008-07-26T01:07:53.990Z,36.694,3.144,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1242,2008-08-05T15:21:21.240Z,36.99800000000001,3.4210000000000003,0.0,northern Algeria,algeria,,algeria
1243,2008-08-24T20:52:44.490Z,36.42,1.065,13.7,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1244,2008-08-25T02:15:02.380Z,35.685,-0.439,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1245,2008-08-26T01:11:52.570Z,35.655,-0.5589999999999999,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1246,2008-08-26T20:36:25.630Z,36.512,0.925,0.0,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1247,2008-08-29T19:41:41.030Z,35.93,-0.637,0.0,northern Algeria,algeria,,algeria
1248,2008-09-02T20:58:36.680Z,36.738,5.509,0.0,northern Algeria,algeria,,algeria
1249,2008-09-15T10:34:54.450Z,36.965,4.315,10.0,northern Algeria,algeria,,algeria
1250,2008-09-15T15:51:02.390Z,36.945,4.335,10.0,northern Algeria,algeria,,algeria
1251,2008-09-15T17:43:56.720Z,35.704,0.207,0.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
1252,2008-09-15T22:48:04.400Z,36.887,4.135,30.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1253,2008-09-16T04:52:25.370Z,36.499,1.263,9.3,northern Algeria,Chlef ⵛⵛⵍⴻⴼ الشلف, الشلف,Chlef 
1254,2008-09-19T04:04:28.610Z,35.887,4.357,0.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1255,2008-09-23T22:07:20.480Z,36.712,5.166,0.0,northern Algeria,algeria,,algeria
1256,2008-09-28T02:36:11.800Z,36.855,2.047,0.0,northern Algeria,algeria,,algeria
1257,2008-09-30T03:28:35.800Z,35.745,-0.541,10.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1258,2008-10-12T01:20:24.460Z,36.557,2.6910000000000003,0.0,northern Algeria,Blida ⴱⵍⵉⴷⴰ البليدة, البليدة,Blida 
1259,2008-10-14T18:59:24.480Z,34.443000000000005,-1.988,0.0,northern Algeria,algeria,,algeria
1260,2008-10-15T17:49:10.670Z,35.552,-0.601,0.0,northern Algeria,Oran ⵡⴻⵀⵔⴰⵏ وهران, وهران,Oran 
1261,2008-10-17T00:08:07.170Z,35.464,-0.151,0.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
1262,2008-11-05T05:38:46.400Z,35.828,7.677,5.0,northern Algeria,Souk Ahras ⵙⵓⵇⴻⵀⵔⴰⵙ سوق أهراس, سوق أهراس,Souk Ahras 
1263,2008-11-05T22:26:02.370Z,36.628,4.619,0.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1264,2008-11-06T17:02:20.720Z,36.728,3.172,0.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1265,2008-11-06T19:00:44.530Z,35.272,0.306,18.0,northern Algeria,Mascara ⵎⵄⴻⵙⴽⴻⵔ معسكر, معسكر,Mascara 
1266,2008-11-15T13:55:58.910Z,36.044,2.713,10.0,northern Algeria,Médéa ⵎⴷⵉⵢⵢⴰ المدية, المدية,Médéa 
1267,2008-11-16T18:02:19.830Z,36.514,0.083,0.0,northern Algeria,algeria,,algeria
1268,2008-11-27T17:38:23.680Z,36.636,5.233,10.0,northern Algeria,Béjaïa ⴲⴳⴰⵢⴻⵝ بجاية, بجاية,Béjaïa 
1269,2008-11-27T18:03:09.210Z,35.025,-1.783,0.0,northern Algeria,Tlemcen ⵜⵍⴻⵎⵙⴻⵏ تلمسان, تلمسان,Tlemcen 
1270,2008-12-04T02:18:49.160Z,36.843,4.248,10.0,northern Algeria,Tizi Ouzou ⵝⵉⵣⵉ ⵡⴻⵣⵣⵓ تيزي وزو, تيزي وزو,Tizi Ouzou 
1271,2009-01-17T11:22:25.530Z,36.352,1.6230000000000002,10.0,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1272,2009-03-03T06:42:39.850Z,35.051,6.43,10.0,northern Algeria,Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
1273,2009-04-05T21:49:15.910Z,34.779,6.645,39.4,northern Algeria,Biskra ⴱⴻⵙⴽⵔⴰ بسكرة, بسكرة,Biskra 
1274,2009-07-07T04:41:43.710Z,35.898,1.1740000000000002,10.0,northern Algeria,Relizane ⵉⵖⵉⵍ ⵉⵣⴰⵏ غليزان, غليزان,Relizane 
1275,2009-11-02T07:28:31.340Z,36.274,1.754,10.1,northern Algeria,Aïn Defla ⵄⵉⵏ ⴷⴻⴼⵍⴰ عين الدفلى, عين الدفلى,Aïn Defla 
1276,2009-12-14T06:41:12.760Z,32.86,-0.078,10.0,northern Algeria,El Bayadh ⵍⴱⴻⵢⴻⴹ البيض, البيض,El Bayadh 
1277,2010-02-10T04:35:50.310Z,36.862,3.404,8.1,northern Algeria,algeria,,algeria
1278,2010-05-14T12:29:22.300Z,35.9,4.12,2.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1279,2010-05-16T03:03:31.690Z,34.577,7.138,10.0,northern Algeria,Khenchela ⵅⴻⵏⵛⵍⴰ خنشلة, خنشلة,Khenchela 
1280,2010-05-16T03:51:30.760Z,35.94300000000001,4.104,10.0,northern Algeria,Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1281,2010-05-16T06:52:42.540Z,35.996,3.961,10.0,northern Algeria,Bouira ⵜⵓⴱⵉⵔⴻⵜ البويرة, البويرة,Bouira 
1282,2010-05-20T13:01:31.800Z,36.691,2.859,10.0,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
1283,2010-05-23T13:28:16.590Z,35.962,4.142,1.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1284,2010-05-24T21:00:40.310Z,35.85800000000001,4.1080000000000005,10.0,northern Algeria,M'Sila ⵎⵙⵉⵍⴰ المسيلة, المسيلة,M'Sila 
1285,2010-06-04T12:10:33.000Z,36.991,2.954,15.0,northern Algeria,algeria,,algeria
1286,2010-07-11T14:15:34.280Z,35.876,5.46,10.1,northern Algeria,Sétif ⵙⵟⵉⴼ سطيف‎,,Sétif 
1287,2011-02-26T02:35:32.610Z,36.797,3.526,10.0,northern Algeria,Boumerdès ⴱⵓⵎⴻⵔⴷⴰⵙ بومرداس, بومرداس,Boumerdès 
1288,2011-11-23T03:32:42.300Z,36.683,2.92,16.4,northern Algeria,Alger ⴷⵣⴰⵢⴻⵔ الجزائر, الجزائر,Alger 
